% Vector size : 2075
% Date and time : 20180515_225812
% Time / Accelerometer x / y / z / Magnetic Field x / y / z / Gyroscope x / y / z
189,-0.328016,9.052753,4.252232,4.560000,-56.340000,-43.439999,0.065790,-0.112556,-0.207331,-0.000000,-0.000000,10.007068,
191,-0.318439,9.038387,4.204347,4.560000,-56.340000,-43.439999,0.062125,-0.113167,-0.203055,0.000000,0.000000,9.973484,
193,-0.328016,9.033599,4.178010,4.560000,-56.340000,-43.439999,0.067012,-0.116221,-0.199389,0.000000,-0.000000,9.958376,
195,-0.325621,9.031204,4.137307,4.560000,-56.340000,-43.439999,0.060292,-0.121108,-0.194503,0.000000,-0.000000,9.939115,
197,-0.313650,9.035994,4.120547,4.560000,-56.340000,-43.439999,0.057849,-0.127217,-0.186561,0.000000,0.000000,9.936120,
199,-0.320833,9.038387,4.127730,4.560000,-56.340000,-43.439999,0.060292,-0.136380,-0.181064,-0.000000,0.000000,9.941505,
201,-0.289707,9.059936,4.144490,4.560000,-56.340000,-43.439999,0.059071,-0.137602,-0.177398,0.000000,0.000000,9.967104,
203,-0.258582,9.081485,4.178010,4.560000,-56.340000,-43.439999,0.065790,-0.141878,-0.171290,-0.000000,0.000000,9.999800,
206,-0.241822,9.117398,4.199558,4.560000,-56.340000,-43.439999,0.057849,-0.150430,-0.166403,0.000000,0.000000,10.041001,
207,-0.239427,9.119793,4.213923,4.560000,-56.340000,-43.439999,0.073121,-0.149208,-0.163348,0.000000,-0.000000,10.049134,
209,-0.227456,9.115005,4.235472,5.160000,-56.219997,-43.619999,0.081062,-0.146765,-0.157240,0.000000,0.000000,10.053571,
211,-0.229850,9.103033,4.257020,5.160000,-56.219997,-43.619999,0.088392,-0.145543,-0.154185,0.000000,0.000000,10.051878,
213,-0.239427,9.100638,4.259415,5.160000,-56.219997,-43.619999,0.099388,-0.133936,-0.151131,0.000000,0.000000,10.050949,
215,-0.237033,9.083879,4.240261,5.160000,-56.219997,-43.619999,0.100610,-0.129050,-0.148688,0.000000,0.000000,10.027604,
217,-0.246610,9.083879,4.216318,5.160000,-56.219997,-43.619999,0.107940,-0.118054,-0.146244,0.000000,0.000000,10.017735,
219,-0.246610,9.083879,4.197164,5.160000,-56.219997,-43.619999,0.115881,-0.104004,-0.141357,-0.000000,0.000000,10.009687,
221,-0.239427,9.081485,4.144490,5.160000,-56.219997,-43.619999,0.117714,-0.099728,-0.141968,-0.000000,0.000000,9.985364,
223,-0.237033,9.062330,4.091815,5.160000,-56.219997,-43.619999,0.117714,-0.094230,-0.138914,-0.000000,0.000000,9.946102,
226,-0.244216,9.064724,4.053507,5.160000,-56.219997,-43.619999,0.112827,-0.085678,-0.135249,-0.000000,0.000000,9.932763,
227,-0.256187,9.055147,4.029564,5.160000,-56.219997,-43.619999,0.122601,-0.082624,-0.135249,0.000000,0.000000,9.914570,
229,-0.256187,9.047964,3.991256,5.100000,-56.340000,-44.160000,0.129931,-0.079569,-0.133416,0.000000,0.000000,9.892493,
231,-0.246610,9.016839,4.000833,5.100000,-56.340000,-44.160000,0.131764,-0.078348,-0.131583,0.000000,0.000000,9.867668,
233,-0.244216,9.021627,4.003228,5.100000,-56.340000,-44.160000,0.128098,-0.072850,-0.127918,-0.000000,0.000000,9.872954,
235,-0.251399,9.024022,4.017593,5.100000,-56.340000,-44.160000,0.131764,-0.072239,-0.125475,0.000000,0.000000,9.881156,
237,-0.256187,9.035994,4.010410,5.100000,-56.340000,-44.160000,0.134818,-0.070406,-0.118755,-0.000000,-0.000000,9.889297,
239,-0.256187,9.038387,4.039142,5.100000,-56.340000,-44.160000,0.140927,-0.066130,-0.116923,0.000000,0.000000,9.903168,
242,-0.246610,9.038387,4.051113,5.100000,-56.340000,-44.160000,0.143981,-0.055746,-0.111425,0.000000,0.000000,9.907814,
243,-0.229850,9.050359,4.043930,5.100000,-56.340000,-44.160000,0.143981,-0.055746,-0.111425,-0.000000,-0.000000,9.915401,
246,-0.220273,9.045570,4.019988,5.100000,-56.340000,-44.160000,0.142148,-0.049637,-0.107760,0.000000,-0.000000,9.901070,
247,-0.215485,9.040782,4.008016,5.100000,-56.340000,-44.160000,0.146424,-0.039863,-0.107149,-0.000000,0.000000,9.891731,
249,-0.213090,9.057542,3.981679,4.860000,-56.160000,-44.040001,0.141537,-0.028868,-0.104705,0.000000,0.000000,9.896376,
251,-0.213090,9.055147,3.960130,4.860000,-56.160000,-44.040001,0.143370,-0.024592,-0.105316,0.000000,0.000000,9.885531,
253,-0.210696,9.059936,3.919428,4.860000,-56.160000,-44.040001,0.143370,-0.024592,-0.105316,0.000000,0.000000,9.873638,
255,-0.186753,9.074302,3.876331,4.860000,-56.160000,-44.040001,0.143981,-0.021537,-0.102873,-0.000000,-0.000000,9.869335,
257,-0.196331,9.086273,3.823657,4.860000,-56.160000,-44.040001,0.131153,-0.016039,-0.104705,-0.000000,0.000000,9.859982,
259,-0.193936,9.079090,3.782954,4.860000,-56.160000,-44.040001,0.128709,-0.012985,-0.104705,-0.000000,0.000000,9.837592,
261,-0.193936,9.086273,3.751829,4.860000,-56.160000,-44.040001,0.108551,-0.013596,-0.107760,-0.000000,0.000000,9.832302,
263,-0.205908,9.055147,3.735069,4.860000,-56.160000,-44.040001,0.103664,-0.016039,-0.108981,0.000000,0.000000,9.797389,
265,-0.205908,9.057542,3.718309,4.860000,-56.160000,-44.040001,0.097555,-0.025813,-0.108981,0.000000,0.000000,9.793227,
267,-0.215485,9.052753,3.720703,4.860000,-56.160000,-44.040001,0.085338,-0.034976,-0.108981,0.000000,0.000000,9.789914,
269,-0.234639,9.045570,3.711126,4.560000,-56.459999,-44.160000,0.063347,-0.056357,-0.111425,0.000000,-0.000000,9.780074,
271,-0.239427,9.074302,3.706337,4.560000,-56.459999,-44.160000,0.063347,-0.056357,-0.111425,0.000000,0.000000,9.804959,
273,-0.244216,9.105427,3.720703,4.560000,-56.459999,-44.160000,0.063347,-0.071628,-0.108371,0.000000,0.000000,9.839312,
275,-0.239427,9.103033,3.723097,4.560000,-56.459999,-44.160000,0.060292,-0.078348,-0.107760,0.000000,-0.000000,9.837885,
277,-0.229850,9.107821,3.761406,4.560000,-56.459999,-44.160000,0.051740,-0.094841,-0.107149,0.000000,0.000000,9.856643,
279,-0.217879,9.110215,3.794926,4.560000,-56.459999,-44.160000,0.040134,-0.105837,-0.107760,-0.000000,-0.000000,9.871422,
281,-0.222668,9.112610,3.799714,4.560000,-56.459999,-44.160000,0.035247,-0.111945,-0.110814,0.000000,0.000000,9.875578,
283,-0.215485,9.105427,3.816474,4.560000,-56.459999,-44.160000,0.030360,-0.118054,-0.109592,-0.000000,0.000000,9.875256,
285,-0.205908,9.091062,3.840417,4.560000,-56.459999,-44.160000,0.023640,-0.122330,-0.109592,0.000000,0.000000,9.871099,
287,-0.193936,9.074302,3.826051,4.560000,-56.459999,-44.160000,0.010812,-0.127217,-0.116312,0.000000,-0.000000,9.849835,
289,-0.184359,9.059936,3.823657,4.380000,-56.820000,-43.739998,0.010812,-0.125384,-0.117534,-0.000000,0.000000,9.835485,
292,-0.186753,9.067119,3.811686,4.380000,-56.820000,-43.739998,-0.003848,-0.130271,-0.116312,0.000000,0.000000,9.837503,
293,-0.167599,9.071907,3.804503,4.380000,-56.820000,-43.739998,-0.016066,-0.139434,-0.120588,0.000000,0.000000,9.838793,
295,-0.174782,9.081485,3.806897,4.380000,-56.820000,-43.739998,-0.016066,-0.139434,-0.120588,-0.000000,0.000000,9.848674,
297,-0.181965,9.095850,3.802108,4.380000,-56.820000,-43.739998,-0.026450,-0.140656,-0.123642,0.000000,0.000000,9.860204,
299,-0.172388,9.107821,3.792531,4.380000,-56.820000,-43.739998,-0.027672,-0.146154,-0.124864,-0.000000,0.000000,9.867392,
301,-0.167599,9.112610,3.797320,4.380000,-56.820000,-43.739998,-0.035613,-0.154706,-0.125475,0.000000,0.000000,9.873570,
303,-0.181965,9.115005,3.816474,4.380000,-56.820000,-43.739998,-0.036835,-0.156539,-0.126696,0.000000,0.000000,9.883415,
305,-0.201119,9.091062,3.830840,4.380000,-56.820000,-43.739998,-0.042333,-0.159593,-0.128529,0.000000,-0.000000,9.867278,
307,-0.210696,9.095850,3.835628,4.380000,-56.820000,-43.739998,-0.046609,-0.167534,-0.132194,0.000000,0.000000,9.873749,
309,-0.205908,9.095850,3.842811,4.440000,-56.340000,-43.439999,-0.057605,-0.169367,-0.135249,0.000000,0.000000,9.876441,
